reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
7160,ST-10,leak_detector,normal,0.887,50.6,2026-09-09 22:07:11.847
7161,ST-05,leak_detector,normal,0.87,28.8,2026-09-09 22:07:11.872
7162,ST-01,demand_forecaster,2707,0.656,159.4,2026-09-09 22:07:11.924
7163,ST-09,leak_detector,normal,0.96,37.5,2026-09-09 22:07:11.958
7165,ST-07,pressure_drop_predictor,stable,0.75,84.3,2026-09-09 22:07:12.015
7166,ST-08,leak_detector,normal,0.815,48.3,2026-09-09 22:07:12.041
7167,ST-08,demand_forecaster,4729,0.89,149.9,2026-09-09 22:07:12.067
7168,ST-07,demand_forecaster,713,0.689,137.9,2026-09-09 22:07:12.093
7169,ST-08,pressure_drop_predictor,drop,0.661,68.0,2026-09-09 22:07:12.120
7170,ST-02,leak_detector,normal,0.987,56.1,2026-09-09 22:07:12.147
7171,ST-06,leak_detector,normal,0.953,40.9,2026-09-09 22:07:12.173
7172,ST-03,pressure_drop_predictor,stable,0.748,58.8,2026-09-09 22:07:12.198
7173,ST-08,pressure_drop_predictor,drop,0.713,34.2,2026-09-09 22:07:12.224
7174,ST-07,pressure_drop_predictor,stable,0.741,59.8,2026-09-09 22:07:12.250
7175,ST-08,demand_forecaster,145,0.507,182.8,2026-09-09 22:07:12.276
7176,ST-02,leak_detector,normal,1,43.6,2026-09-09 22:07:12.302
7177,ST-06,leak_detector,normal,0.843,38.2,2026-09-09 22:07:12.328
7178,ST-08,leak_detector,normal,0.878,54.1,2026-09-09 22:07:12.354
7179,ST-10,pressure_drop_predictor,stable,0.809,69.0,2026-09-09 22:07:12.379
7180,ST-01,pressure_drop_predictor,stable,0.734,43.2,2026-09-09 22:07:12.405
7181,ST-02,pressure_drop_predictor,stable,0.903,40.0,2026-09-09 22:07:12.430
7182,ST-07,leak_detector,normal,0.831,26.2,2026-09-09 22:07:12.456
7183,ST-01,pressure_drop_predictor,drop,0.778,57.2,2026-09-09 22:07:12.482
7184,ST-05,leak_detector,normal,0.859,33.8,2026-09-09 22:07:12.508
7185,ST-02,demand_forecaster,2751,0.661,141.3,2026-09-09 22:07:12.534
7186,ST-07,pressure_drop_predictor,drop,0.723,54.6,2026-09-09 22:07:12.560
7187,ST-02,pressure_drop_predictor,stable,0.697,64.1,2026-09-09 22:07:12.586
7188,ST-04,pressure_drop_predictor,drop,0.9,63.5,2026-09-09 22:07:12.611
7189,ST-03,leak_detector,normal,0.91,32.9,2026-09-09 22:07:12.637
7190,ST-10,leak_detector,normal,0.869,41.8,2026-09-09 22:07:12.664
7191,ST-10,demand_forecaster,4785,0.725,147.6,2026-09-09 22:07:12.689
7192,ST-09,leak_detector,normal,0.784,32.8,2026-09-09 22:07:12.716
7193,ST-06,leak_detector,normal,0.896,19.2,2026-09-09 22:07:12.741
7194,ST-10,demand_forecaster,334,0.71,158.5,2026-09-09 22:07:12.767
7195,ST-06,pressure_drop_predictor,stable,0.863,53.8,2026-09-09 22:07:12.793
7196,ST-10,demand_forecaster,4282,0.674,165.8,2026-09-09 22:07:12.818
7197,ST-04,demand_forecaster,1795,0.883,171.0,2026-09-09 22:07:12.844
7198,ST-10,leak_detector,leak,0.911,25.1,2026-09-09 22:07:12.870
7199,ST-05,pressure_drop_predictor,drop,0.891,54.4,2026-09-09 22:07:12.895
7200,ST-02,leak_detector,normal,0.997,36.7,2026-09-09 22:07:12.921
7201,ST-04,pressure_drop_predictor,drop,0.696,57.0,2026-09-09 22:07:12.947
7202,ST-08,demand_forecaster,1050,0.637,184.9,2026-09-09 22:07:12.973
7203,ST-08,demand_forecaster,2291,0.656,171.5,2026-09-09 22:07:12.998
7204,ST-07,leak_detector,normal,0.94,30.4,2026-09-09 22:07:13.024
7205,ST-08,leak_detector,leak,0.913,30.0,2026-09-09 22:07:13.051
7206,ST-04,pressure_drop_predictor,stable,0.585,74.5,2026-09-09 22:07:13.077
7207,ST-01,leak_detector,normal,0.892,31.2,2026-09-09 22:07:13.103
7208,ST-03,leak_detector,normal,0.848,49.5,2026-09-09 22:07:13.129
7209,ST-07,leak_detector,normal,0.818,35.7,2026-09-09 22:07:13.154
7210,ST-04,pressure_drop_predictor,drop,0.801,46.4,2026-09-09 22:07:13.180
7211,ST-07,leak_detector,normal,0.893,23.0,2026-09-09 22:07:13.206
7212,ST-08,leak_detector,normal,1,52.1,2026-09-09 22:07:13.232
7213,ST-01,demand_forecaster,2500,0.643,163.9,2026-09-09 22:07:13.257
7214,ST-06,pressure_drop_predictor,drop,0.922,47.1,2026-09-09 22:07:13.284
7215,ST-08,pressure_drop_predictor,stable,0.84,47.2,2026-09-09 22:07:13.310
7216,ST-01,demand_forecaster,3428,0.769,179.9,2026-09-09 22:07:13.336
7217,ST-10,demand_forecaster,4408,0.613,172.1,2026-09-09 22:07:13.362
7218,ST-06,leak_detector,normal,0.871,31.6,2026-09-09 22:07:13.389
7219,ST-09,demand_forecaster,3033,0.714,147.1,2026-09-09 22:07:13.415
7220,ST-08,pressure_drop_predictor,stable,0.894,49.5,2026-09-09 22:07:13.440
7221,ST-01,demand_forecaster,4556,0.689,167.4,2026-09-09 22:07:13.467
7222,ST-10,leak_detector,normal,0.996,23.4,2026-09-09 22:07:13.492
7223,ST-03,leak_detector,normal,0.937,32.9,2026-09-09 22:07:13.518
7224,ST-03,leak_detector,normal,0.816,40.9,2026-09-09 22:07:13.543
7225,ST-07,pressure_drop_predictor,stable,0.659,47.2,2026-09-09 22:07:13.569
7226,ST-06,demand_forecaster,92,0.952,175.1,2026-09-09 22:07:13.595
7227,ST-07,demand_forecaster,2927,0.743,178.5,2026-09-09 22:07:13.620
7228,ST-06,demand_forecaster,2111,0.6,195.8,2026-09-09 22:07:13.647
7229,ST-10,leak_detector,normal,0.813,40.8,2026-09-09 22:07:13.673
7230,ST-07,pressure_drop_predictor,stable,0.761,70.2,2026-09-09 22:07:13.699
7231,ST-05,demand_forecaster,3946,0.791,176.7,2026-09-09 22:07:13.725
7232,ST-04,leak_detector,normal,0.918,26.5,2026-09-09 22:07:13.751
7233,ST-09,leak_detector,normal,0.942,37.6,2026-09-09 22:07:13.777
7234,ST-02,demand_forecaster,1237,0.671,203.6,2026-09-09 22:07:13.802
7235,ST-08,leak_detector,normal,0.756,45.7,2026-09-09 22:07:13.827
7236,ST-07,leak_detector,normal,0.792,32.5,2026-09-09 22:07:13.854
7237,ST-09,pressure_drop_predictor,stable,0.455,60.3,2026-09-09 22:07:13.880
7238,ST-05,leak_detector,normal,0.848,40.3,2026-09-09 22:07:13.906
7239,ST-01,leak_detector,normal,1,46.1,2026-09-09 22:07:13.932
7240,ST-01,demand_forecaster,4395,0.594,146.5,2026-09-09 22:07:13.957
7241,ST-08,demand_forecaster,4207,0.623,177.0,2026-09-09 22:07:13.983
7242,ST-08,leak_detector,normal,0.851,48.1,2026-09-09 22:07:14.009
7243,ST-09,pressure_drop_predictor,stable,0.653,63.5,2026-09-09 22:07:14.035
7244,ST-09,leak_detector,normal,0.89,42.6,2026-09-09 22:07:14.060
7245,ST-10,demand_forecaster,2761,0.648,166.1,2026-09-09 22:07:14.085
7248,ST-03,pressure_drop_predictor,drop,0.714,60.3,2026-09-09 22:07:14.163
7249,ST-06,leak_detector,normal,0.959,41.8,2026-09-09 22:07:14.188
7250,ST-02,demand_forecaster,3816,0.503,199.8,2026-09-09 22:07:14.215
7251,ST-08,pressure_drop_predictor,drop,0.704,47.9,2026-09-09 22:07:14.241
7252,ST-09,demand_forecaster,1831,0.625,183.4,2026-09-09 22:07:14.267
7253,ST-03,leak_detector,normal,0.81,19.9,2026-09-09 22:07:14.293
7254,ST-08,pressure_drop_predictor,stable,0.792,68.1,2026-09-09 22:07:14.319
7255,ST-08,leak_detector,normal,0.941,29.4,2026-09-09 22:07:14.345
7256,ST-09,leak_detector,normal,0.854,40.5,2026-09-09 22:07:14.371
7257,ST-01,leak_detector,normal,1,48.8,2026-09-09 22:07:14.397
7258,ST-08,pressure_drop_predictor,drop,0.637,64.3,2026-09-09 22:07:14.423
7259,ST-09,leak_detector,normal,0.837,44.1,2026-09-09 22:07:14.449
7260,ST-03,pressure_drop_predictor,drop,0.773,56.7,2026-09-09 22:07:14.475
7261,ST-05,demand_forecaster,2367,0.67,184.8,2026-09-09 22:07:14.501
7262,ST-10,leak_detector,normal,0.801,41.9,2026-09-09 22:07:14.527
7263,ST-07,demand_forecaster,3261,0.789,162.2,2026-09-09 22:07:14.553
7264,ST-05,pressure_drop_predictor,stable,0.901,54.0,2026-09-09 22:07:14.579
7265,ST-03,leak_detector,normal,0.851,25.4,2026-09-09 22:07:14.605
7266,ST-03,leak_detector,normal,0.845,28.0,2026-09-09 22:07:14.633
7267,ST-07,pressure_drop_predictor,drop,0.804,44.5,2026-09-09 22:07:14.658
7268,ST-05,demand_forecaster,2642,0.632,165.5,2026-09-09 22:07:14.684
7269,ST-07,leak_detector,normal,0.852,37.8,2026-09-09 22:07:14.710
7270,ST-01,leak_detector,normal,0.86,34.7,2026-09-09 22:07:14.736
7271,ST-06,pressure_drop_predictor,stable,0.715,53.4,2026-09-09 22:07:14.761
7272,ST-02,leak_detector,normal,0.799,39.0,2026-09-09 22:07:14.788
7273,ST-10,leak_detector,normal,0.881,34.2,2026-09-09 22:07:14.813
7274,ST-09,leak_detector,normal,0.88,21.0,2026-09-09 22:07:14.840
7275,ST-09,leak_detector,normal,0.824,44.5,2026-09-09 22:07:14.865
7276,ST-01,leak_detector,normal,0.9,49.4,2026-09-09 22:07:14.892
7277,ST-09,pressure_drop_predictor,drop,0.892,37.9,2026-09-09 22:07:14.917
7278,ST-06,demand_forecaster,487,0.637,148.5,2026-09-09 22:07:14.943
7279,ST-03,pressure_drop_predictor,stable,0.792,57.9,2026-09-09 22:07:14.969
7280,ST-10,pressure_drop_predictor,stable,0.683,44.3,2026-09-09 22:07:14.995
7281,ST-05,pressure_drop_predictor,stable,0.874,48.3,2026-09-09 22:07:15.022
7282,ST-03,demand_forecaster,3126,0.652,164.1,2026-09-09 22:07:15.048
7283,ST-03,demand_forecaster,4663,0.722,163.1,2026-09-09 22:07:15.074
7284,ST-03,pressure_drop_predictor,drop,0.797,47.7,2026-09-09 22:07:15.100
7285,ST-02,leak_detector,normal,0.83,51.3,2026-09-09 22:07:15.126
7286,ST-10,pressure_drop_predictor,stable,0.729,65.4,2026-09-09 22:07:15.152
7287,ST-04,pressure_drop_predictor,stable,0.743,52.2,2026-09-09 22:07:15.178
7288,ST-10,pressure_drop_predictor,drop,0.692,69.0,2026-09-09 22:07:15.204
7289,ST-08,demand_forecaster,4955,0.741,170.0,2026-09-09 22:07:15.229
7290,ST-09,leak_detector,normal,0.893,26.2,2026-09-09 22:07:15.255
7291,ST-10,leak_detector,normal,0.751,32.9,2026-09-09 22:07:15.282
7292,ST-06,pressure_drop_predictor,drop,0.9,56.0,2026-09-09 22:07:15.309
7293,ST-09,pressure_drop_predictor,drop,0.869,52.1,2026-09-09 22:07:15.335
7294,ST-06,leak_detector,normal,0.786,40.9,2026-09-09 22:07:15.361
7295,ST-10,leak_detector,normal,0.789,34.4,2026-09-09 22:07:15.388
7296,ST-03,leak_detector,normal,0.909,33.6,2026-09-09 22:07:15.413
7297,ST-07,pressure_drop_predictor,stable,0.684,68.3,2026-09-09 22:07:15.439
7298,ST-05,leak_detector,normal,0.865,54.5,2026-09-09 22:07:15.466
7299,ST-07,pressure_drop_predictor,stable,0.791,59.4,2026-09-09 22:07:15.491
7301,ST-02,pressure_drop_predictor,stable,0.721,61.6,2026-09-09 22:07:15.546
7302,ST-08,demand_forecaster,3114,0.883,182.2,2026-09-09 22:07:15.572
7303,ST-05,leak_detector,normal,0.939,37.1,2026-09-09 22:07:15.598
7304,ST-02,demand_forecaster,2086,0.621,181.1,2026-09-09 22:07:15.623
7305,ST-09,pressure_drop_predictor,stable,0.878,47.3,2026-09-09 22:07:15.649
7306,ST-01,pressure_drop_predictor,drop,0.773,46.0,2026-09-09 22:07:15.675
7307,ST-10,leak_detector,normal,0.893,25.1,2026-09-09 22:07:15.701
7308,ST-05,leak_detector,normal,0.769,28.0,2026-09-09 22:07:15.727
7309,ST-09,demand_forecaster,3242,0.618,191.2,2026-09-09 22:07:15.753
7310,ST-03,demand_forecaster,1072,0.732,157.8,2026-09-09 22:07:15.779
7311,ST-09,pressure_drop_predictor,drop,0.626,62.2,2026-09-09 22:07:15.805
7312,ST-04,leak_detector,normal,0.922,28.9,2026-09-09 22:07:15.831
7313,ST-01,demand_forecaster,4912,0.712,199.3,2026-09-09 22:07:15.857
7314,ST-03,leak_detector,normal,0.88,27.4,2026-09-09 22:07:15.883
7315,ST-07,demand_forecaster,4907,0.579,174.2,2026-09-09 22:07:15.909
7316,ST-08,leak_detector,normal,0.913,35.7,2026-09-09 22:07:15.935
7317,ST-09,leak_detector,normal,0.962,19.0,2026-09-09 22:07:15.961
7318,ST-09,leak_detector,normal,0.977,37.2,2026-09-09 22:07:15.987
7319,ST-04,demand_forecaster,3599,0.687,179.7,2026-09-09 22:07:16.013
7320,ST-09,pressure_drop_predictor,stable,0.734,53.4,2026-09-09 22:07:16.039
7321,ST-09,demand_forecaster,3119,0.946,181.5,2026-09-09 22:07:16.064
7322,ST-08,pressure_drop_predictor,drop,0.7,44.8,2026-09-09 22:07:16.090
7323,ST-07,leak_detector,leak,0.901,34.1,2026-09-09 22:07:16.118
7324,ST-10,leak_detector,normal,0.988,42.0,2026-09-09 22:07:16.144
7325,ST-09,leak_detector,normal,0.943,38.8,2026-09-09 22:07:16.170
7326,ST-09,demand_forecaster,4101,0.712,192.1,2026-09-09 22:07:16.196
7327,ST-09,pressure_drop_predictor,stable,0.782,61.2,2026-09-09 22:07:16.221
7328,ST-02,pressure_drop_predictor,drop,0.695,51.2,2026-09-09 22:07:16.247
7329,ST-07,leak_detector,normal,0.858,37.9,2026-09-09 22:07:16.273
7330,ST-08,pressure_drop_predictor,drop,0.585,63.0,2026-09-09 22:07:16.299
7331,ST-10,demand_forecaster,2141,0.853,185.8,2026-09-09 22:07:16.325
7332,ST-06,leak_detector,normal,0.985,37.6,2026-09-09 22:07:16.352
7333,ST-06,demand_forecaster,4278,0.616,176.8,2026-09-09 22:07:16.377
7334,ST-03,leak_detector,normal,0.942,33.6,2026-09-09 22:07:16.403
7335,ST-08,leak_detector,normal,0.847,40.5,2026-09-09 22:07:16.430
7336,ST-03,leak_detector,leak,0.889,28.0,2026-09-09 22:07:16.455
7337,ST-04,pressure_drop_predictor,stable,0.717,66.2,2026-09-09 22:07:16.481
7338,ST-02,leak_detector,normal,0.952,28.1,2026-09-09 22:07:16.507
7339,ST-02,demand_forecaster,1068,0.575,174.6,2026-09-09 22:07:16.533
7340,ST-04,demand_forecaster,1353,0.62,160.5,2026-09-09 22:07:16.559
7341,ST-10,pressure_drop_predictor,drop,0.901,51.2,2026-09-09 22:07:16.585
7342,ST-10,demand_forecaster,2829,0.59,159.8,2026-09-09 22:07:16.611
7343,ST-02,demand_forecaster,1959,0.702,188.4,2026-09-09 22:07:16.636
7344,ST-04,demand_forecaster,2630,0.598,151.3,2026-09-09 22:07:16.662
7345,ST-03,pressure_drop_predictor,stable,0.714,46.7,2026-09-09 22:07:16.688
7346,ST-01,demand_forecaster,4292,0.766,199.6,2026-09-09 22:07:16.714
7347,ST-09,demand_forecaster,3068,0.626,168.7,2026-09-09 22:07:16.740
7348,ST-06,pressure_drop_predictor,drop,0.851,49.8,2026-09-09 22:07:16.766
7349,ST-08,leak_detector,normal,0.939,33.0,2026-09-09 22:07:16.791
7350,ST-06,pressure_drop_predictor,stable,0.758,42.3,2026-09-09 22:07:16.818
7351,ST-08,pressure_drop_predictor,stable,0.771,66.5,2026-09-09 22:07:16.843
7352,ST-04,pressure_drop_predictor,stable,0.665,40.5,2026-09-09 22:07:16.870
7353,ST-09,demand_forecaster,632,0.596,180.1,2026-09-09 22:07:16.895
7354,ST-01,demand_forecaster,2533,0.667,178.1,2026-09-09 22:07:16.922
7355,ST-07,leak_detector,normal,0.757,27.5,2026-09-09 22:07:16.947
7356,ST-09,demand_forecaster,4572,0.606,185.0,2026-09-09 22:07:16.974
7357,ST-10,leak_detector,normal,0.888,27.0,2026-09-09 22:07:17.000
7358,ST-06,leak_detector,leak,0.976,21.1,2026-09-09 22:07:17.025
7359,ST-02,demand_forecaster,1014,0.781,193.0,2026-09-09 22:07:17.052
7360,ST-01,leak_detector,normal,0.817,41.8,2026-09-09 22:07:17.077
7361,ST-09,pressure_drop_predictor,stable,0.569,37.4,2026-09-09 22:07:17.104
7362,ST-09,demand_forecaster,3301,0.79,173.9,2026-09-09 22:07:17.130
7363,ST-04,demand_forecaster,1281,0.596,188.9,2026-09-09 22:07:17.156
7364,ST-06,pressure_drop_predictor,drop,0.859,61.3,2026-09-09 22:07:17.182
7365,ST-06,leak_detector,normal,0.862,36.1,2026-09-09 22:07:17.233
7366,ST-04,leak_detector,normal,0.638,31.3,2026-09-09 22:07:17.258
7367,ST-01,pressure_drop_predictor,stable,0.866,54.2,2026-09-09 22:07:17.285
7368,ST-09,leak_detector,normal,0.837,28.9,2026-09-09 22:07:17.310
7369,ST-09,demand_forecaster,1416,0.744,190.7,2026-09-09 22:07:17.336
7370,ST-05,pressure_drop_predictor,stable,0.767,62.8,2026-09-09 22:07:17.363
7371,ST-02,demand_forecaster,2890,0.54,176.2,2026-09-09 22:07:17.389
7372,ST-06,pressure_drop_predictor,drop,0.772,70.6,2026-09-09 22:07:17.415
7373,ST-01,demand_forecaster,2057,0.797,154.2,2026-09-09 22:07:17.441
7374,ST-04,leak_detector,normal,0.948,33.6,2026-09-09 22:07:17.468
7375,ST-05,leak_detector,normal,0.859,47.6,2026-09-09 22:07:17.494
7376,ST-09,demand_forecaster,143,0.63,171.4,2026-09-09 22:07:17.520
7377,ST-04,pressure_drop_predictor,stable,0.909,64.7,2026-09-09 22:07:17.546
7378,ST-01,pressure_drop_predictor,drop,0.883,73.8,2026-09-09 22:07:17.571
7379,ST-06,demand_forecaster,2458,0.789,167.0,2026-09-09 22:07:17.625
7380,ST-10,leak_detector,normal,0.766,39.1,2026-09-09 22:07:17.659
7381,ST-07,pressure_drop_predictor,stable,0.774,57.2,2026-09-09 22:07:17.685
7382,ST-08,demand_forecaster,3763,0.817,191.8,2026-09-09 22:07:17.712
7383,ST-09,pressure_drop_predictor,stable,0.714,60.6,2026-09-09 22:07:17.738
7384,ST-05,pressure_drop_predictor,drop,0.762,58.6,2026-09-09 22:07:17.764
7385,ST-05,demand_forecaster,2732,0.622,189.5,2026-09-09 22:07:17.789
7386,ST-08,pressure_drop_predictor,stable,0.932,60.8,2026-09-09 22:07:17.815
7387,ST-06,pressure_drop_predictor,stable,0.765,45.1,2026-09-09 22:07:17.841
7388,ST-02,leak_detector,normal,0.864,36.5,2026-09-09 22:07:17.867
7389,ST-08,demand_forecaster,2753,0.777,160.6,2026-09-09 22:07:17.893
7390,ST-10,demand_forecaster,987,0.751,195.0,2026-09-09 22:07:17.919
7391,ST-06,demand_forecaster,3381,0.732,167.3,2026-09-09 22:07:17.945
7392,ST-02,leak_detector,normal,0.953,36.3,2026-09-09 22:07:17.971
7393,ST-10,demand_forecaster,2711,0.704,166.0,2026-09-09 22:07:17.997
7394,ST-06,pressure_drop_predictor,stable,0.732,41.8,2026-09-09 22:07:18.023
7395,ST-09,leak_detector,normal,0.812,42.3,2026-09-09 22:07:18.048
7396,ST-08,demand_forecaster,2951,0.661,188.8,2026-09-09 22:07:18.074
7397,ST-02,leak_detector,normal,0.961,34.9,2026-09-09 22:07:18.100
7398,ST-07,demand_forecaster,2910,0.691,175.0,2026-09-09 22:07:18.126
7399,ST-02,leak_detector,normal,0.899,38.3,2026-09-09 22:07:18.153
7400,ST-08,pressure_drop_predictor,drop,0.798,67.2,2026-09-09 22:07:18.179
7401,ST-01,pressure_drop_predictor,stable,0.71,50.1,2026-09-09 22:07:18.205
7402,ST-07,demand_forecaster,3352,0.607,187.2,2026-09-09 22:07:18.231
7403,ST-05,pressure_drop_predictor,stable,0.687,58.9,2026-09-09 22:07:18.257
7404,ST-09,leak_detector,normal,0.921,25.4,2026-09-09 22:07:18.283
7405,ST-07,pressure_drop_predictor,drop,0.788,31.4,2026-09-09 22:07:18.309
7406,ST-08,demand_forecaster,1787,0.69,185.8,2026-09-09 22:07:18.335
7407,ST-10,leak_detector,leak,0.798,30.8,2026-09-09 22:07:18.361
7408,ST-02,pressure_drop_predictor,drop,0.808,57.2,2026-09-09 22:07:18.387
7409,ST-05,demand_forecaster,2362,0.685,194.8,2026-09-09 22:07:18.413
7410,ST-02,pressure_drop_predictor,stable,0.786,52.6,2026-09-09 22:07:18.439
7411,ST-02,demand_forecaster,1405,0.671,191.9,2026-09-09 22:07:18.464
7412,ST-10,demand_forecaster,1381,0.763,174.4,2026-09-09 22:07:18.490
7413,ST-02,leak_detector,normal,0.94,35.6,2026-09-09 22:07:18.516
7414,ST-07,pressure_drop_predictor,drop,0.883,48.1,2026-09-09 22:07:18.542
7415,ST-07,leak_detector,normal,0.857,44.4,2026-09-09 22:07:18.568
7416,ST-07,demand_forecaster,2981,0.675,185.4,2026-09-09 22:07:18.594
7417,ST-08,demand_forecaster,2691,0.475,188.4,2026-09-09 22:07:18.619
7418,ST-05,pressure_drop_predictor,drop,0.723,53.8,2026-09-09 22:07:18.671
7419,ST-05,pressure_drop_predictor,drop,0.867,56.9,2026-09-09 22:07:18.697
7420,ST-02,demand_forecaster,869,0.784,157.3,2026-09-09 22:07:18.722
7421,ST-08,pressure_drop_predictor,stable,0.785,41.3,2026-09-09 22:07:18.748
7422,ST-05,leak_detector,normal,0.907,32.9,2026-09-09 22:07:18.773
7423,ST-02,demand_forecaster,1935,0.689,196.4,2026-09-09 22:07:18.799
7424,ST-04,demand_forecaster,1026,0.741,170.7,2026-09-09 22:07:18.824
7425,ST-03,leak_detector,normal,0.918,32.6,2026-09-09 22:07:18.849
7426,ST-09,demand_forecaster,2494,0.653,193.2,2026-09-09 22:07:18.876
7427,ST-05,leak_detector,normal,0.929,19.8,2026-09-09 22:07:18.901
7428,ST-09,demand_forecaster,1507,0.654,188.8,2026-09-09 22:07:18.927
7429,ST-04,demand_forecaster,273,0.697,169.3,2026-09-09 22:07:18.952
7430,ST-05,pressure_drop_predictor,drop,0.734,49.2,2026-09-09 22:07:18.978
7431,ST-05,leak_detector,normal,0.84,23.2,2026-09-09 22:07:19.004
7432,ST-07,demand_forecaster,1694,0.743,217.6,2026-09-09 22:07:19.029
7433,ST-08,leak_detector,normal,0.922,39.6,2026-09-09 22:07:19.055
7434,ST-10,demand_forecaster,3121,0.794,188.4,2026-09-09 22:07:19.081
7435,ST-09,demand_forecaster,2624,0.798,173.1,2026-09-09 22:07:19.107
7436,ST-04,leak_detector,leak,0.962,38.6,2026-09-09 22:07:19.133
7437,ST-09,leak_detector,normal,0.951,28.9,2026-09-09 22:07:19.159
7438,ST-01,leak_detector,normal,0.857,28.9,2026-09-09 22:07:19.184
7439,ST-08,pressure_drop_predictor,stable,0.8,58.3,2026-09-09 22:07:19.210
7440,ST-07,pressure_drop_predictor,stable,0.8,43.9,2026-09-09 22:07:19.237
7441,ST-04,pressure_drop_predictor,stable,0.562,58.9,2026-09-09 22:07:19.262
7442,ST-08,leak_detector,normal,0.848,25.2,2026-09-09 22:07:19.288
7443,ST-01,demand_forecaster,1609,0.622,207.8,2026-09-09 22:07:19.314
7444,ST-04,pressure_drop_predictor,drop,0.76,70.1,2026-09-09 22:07:19.339
7445,ST-08,pressure_drop_predictor,drop,0.737,45.5,2026-09-09 22:07:19.365
7446,ST-03,leak_detector,normal,0.967,36.2,2026-09-09 22:07:19.391
7447,ST-01,leak_detector,normal,0.881,31.8,2026-09-09 22:07:19.417
7448,ST-04,leak_detector,leak,0.764,40.1,2026-09-09 22:07:19.442
7449,ST-02,pressure_drop_predictor,stable,0.778,57.4,2026-09-09 22:07:19.468
7450,ST-03,leak_detector,normal,0.957,42.5,2026-09-09 22:07:19.493
7451,ST-08,pressure_drop_predictor,stable,0.672,57.7,2026-09-09 22:07:19.519
7452,ST-08,pressure_drop_predictor,stable,0.639,57.8,2026-09-09 22:07:19.545
7453,ST-09,leak_detector,normal,0.959,32.7,2026-09-09 22:07:19.571
7454,ST-05,demand_forecaster,841,0.694,193.1,2026-09-09 22:07:19.597
7455,ST-07,demand_forecaster,1802,0.758,224.9,2026-09-09 22:07:19.624
7456,ST-08,demand_forecaster,4776,0.707,211.8,2026-09-09 22:07:19.650
7457,ST-01,leak_detector,normal,0.945,40.0,2026-09-09 22:07:19.675
7458,ST-07,leak_detector,normal,0.832,41.5,2026-09-09 22:07:19.701
7459,ST-09,demand_forecaster,1551,0.543,163.5,2026-09-09 22:07:19.727
7460,ST-07,leak_detector,normal,0.909,41.6,2026-09-09 22:07:19.753
7461,ST-03,pressure_drop_predictor,stable,0.744,68.8,2026-09-09 22:07:19.778
7462,ST-08,demand_forecaster,4275,0.729,200.4,2026-09-09 22:07:19.804
7463,ST-01,leak_detector,normal,0.841,33.1,2026-09-09 22:07:19.830
7464,ST-01,pressure_drop_predictor,stable,0.912,57.5,2026-09-09 22:07:19.856
7465,ST-05,demand_forecaster,4297,0.863,205.0,2026-09-09 22:07:19.882
7466,ST-09,leak_detector,normal,0.725,38.7,2026-09-09 22:07:19.908
7467,ST-10,demand_forecaster,4522,0.566,173.1,2026-09-09 22:07:19.933
7468,ST-08,demand_forecaster,4532,0.713,187.1,2026-09-09 22:07:19.959
7469,ST-06,pressure_drop_predictor,drop,0.755,53.0,2026-09-09 22:07:19.985
7470,ST-08,pressure_drop_predictor,stable,0.75,57.5,2026-09-09 22:07:20.010
7471,ST-08,leak_detector,normal,0.973,45.2,2026-09-09 22:07:20.062
